Subject,Class,Acc_CorssCorrelationSum_VTAP,Acc_CorssCorrelationPeak_VTAP,Acc_FirstDerivativeRatio_SigComplete_AP,Acc_FirstDerivativeMax_SigComplete_Magnitude,Acc_InterQuartileRange_SigComplete_AP,Acc_RelativePower_BelowDomFr_Magnitude,Acc_ZeroCrossingRate_Magnitude,Gyro_FirstDerivativeLogRatio_SigComplete_ML,Gyro_FirstDerivativeLogRatio_SigComplete_AP,Gyro_RelativePower_Below5Hz_Magnitude
1,1,-0.1168545560459182,-0.3735094623736864,0.0020859787271098,-0.6205295976324486,0.4218577806156854,0.0431383643367078,0.9846616909807252,-0.8525503469542807,-0.9438179198265872,-0.6997152297712038
1,1,-0.1191612536916906,-0.4962333839356216,0.0030917295549117,-0.6205295976324486,0.935422673844124,0.2603636400269647,0.5067221958426228,-0.3382739671406899,-0.763252671363346,-0.614253313542621
1,1,-0.1210903428071028,-0.5481896141960113,0.005331772675621,-0.6205295976324486,1.062480685358084,0.7135777407474246,0.9846616909807252,0.3268909054199455,-0.0085431843292904,-1.4462160840517988
1,1,-0.1241887098976477,-0.5351959502710506,-0.0249661212325896,-0.6205295976324486,0.6268226803526629,0.7615716531189123,0.3474090307965879,0.9399306365231308,0.5900473543772221,-1.1036114823432566
1,1,-0.1088257959957359,-0.5076349682567207,-0.0691455347910233,-0.6017157521520683,0.9104359267329674,0.5046498581585752,0.6660353608886569,1.559695381346398,1.128848537044687,-1.1970935517383237
1,1,-0.0953729594722761,-0.5075897972568393,-0.081983221475274,2.0462529831122187,0.7921415756017894,0.4314993395914535,1.3032880210727948,1.924939319537862,1.484348027249104,-1.600893952420842
1,1,-0.1262775000992985,-0.4861751012761869,-0.0885330754619663,2.0462529831122187,0.2277636926291986,0.4622822163477437,2.259167011349001,1.7546210140814498,1.2171950111088798,-0.3966257732456968
1,1,-0.1254213349061464,-0.5593389020102748,-0.0932370326185932,2.0462529831122187,0.307942806489406,0.466873132962405,3.055732836579173,1.3361212107754783,0.5428091748695444,0.6949496709513139
1,1,-0.1181043550491475,-0.5238040969074099,-0.0476259754824199,2.0462529831122187,0.3493247948557001,0.4676152889316645,3.3743591666712427,1.010227035613032,0.3666950122141337,0.8973775446539841
1,1,-0.1201586623334081,-0.4448106177978297,-0.044944222810189,2.0462529831122187,0.4021375991116008,0.767033468611756,3.3743591666712427,0.7010657590607394,0.2739101546824776,1.213374971189655
1,1,-0.1391975511476867,-0.4945077123334155,-0.033132293912634,-0.3437806653645052,0.0473912782672352,0.7533242985070998,3.2150460016252085,0.8305904988765659,0.0242595417296918,1.3830332774994245
1,1,-0.1375274336163438,-0.4837268473022086,-0.0296326785936199,-0.3437806653645052,-0.3562041819239899,0.7588566693915632,3.055732836579173,0.482806631398013,-0.3638550736902458,0.986068197626677
1,1,-0.1386140497722257,-0.4883666669689745,-0.0218228798843338,-0.3437806653645052,-0.5194200642795945,0.7830103950262229,3.533672331717277,0.9762043319651426,0.0105309892504435,0.3433896154290675
1,1,-0.1364124940299519,-0.4593087268165911,-0.0251674049926627,-0.3437806653645052,-0.6250841770797895,0.7484466007936622,3.533672331717277,0.5803303827591998,-0.5198178290645276,0.2661023336840997
1,1,-0.1130284931501885,-0.1484339734742377,-0.0238537692678034,2.44116978085963,-0.4548376064594734,-0.0220267558051302,2.8964196715331387,0.6152927829201045,-0.3837791366456329,0.3057550331911812
1,1,-0.1239775585457354,-0.2502622854714084,-0.0287780073209797,2.44116978085963,-0.5499644177150486,-0.0277750038275137,3.2150460016252085,0.836949971146246,-0.2257655127434203,-0.5524264526494269
1,1,-0.1279945684849527,-0.2367782553754903,-0.0272650516021595,2.44116978085963,-0.3725138319707819,-0.0395657840014171,2.8964196715331387,0.8902144443989787,0.0868304845780398,-0.2604239031082699
1,1,-0.1227672768995666,-0.2853022642581944,-0.0234887326786112,2.44116978085963,-0.1777741940196247,-0.0465976476903671,2.259167011349001,0.4049345603580271,0.0977845456420243,0.2695283364421648
1,1,-0.115317476145871,-0.3416763739434098,-0.0227828975174864,2.44116978085963,0.1787440525326005,-0.0571484950309293,1.462601186118829,0.1440140809871699,-0.1275400212060689,-0.0159249254707907
1,1,-0.1093847004670165,-0.3694723714536466,-0.0379650586579666,2.44116978085963,0.3726532940526023,-0.0439872026619389,0.6660353608886569,0.120374431618859,0.2294469107571193,-0.6037450860443486
1,1,-0.1448205953624329,-0.6012871692571211,-0.0410592929011229,-0.8340451973269696,-0.0282385567136063,1.4191412272256114,0.8253485259346911,0.0569533064611959,-0.2769067496178272,-0.6694395980539926
1,1,-0.1480039272169725,-0.6207332076208069,-0.0364310170269171,-0.8340451973269696,-0.2713854755516516,1.5289197957120326,0.8253485259346911,0.0399447413239145,-0.5227965124087701,-0.6418565169985727
1,1,-0.1448374819372236,-0.6161858627211532,-0.0480499032687648,-0.8340451973269696,-0.2736133120785872,1.1725414388999789,0.5067221958426228,-0.4827245443193054,-1.4924690743545683,-0.7032452135859584
1,1,-0.1389820212570497,-0.6006023426237092,-0.0569315672900873,-0.8340451973269696,-0.2156237483191888,1.266391341252853,0.3474090307965879,-0.1390184538381974,-1.174106956410877,-0.7126852075420848
1,1,-0.1206609752386569,-0.4902493600852749,-0.0307510022644878,0.5203745052602913,-0.3882792808757621,0.2631444497349225,0.1880958657505538,0.1888215078172045,-0.8976478552043929,0.1814196676505892
1,1,-0.1101090735150434,-0.3574167793942669,-0.0205641778937225,2.3741801679540813,-0.0391962814414399,-0.2252639299632135,0.3474090307965879,0.0921894300485502,-0.37268152256021,0.6568014077956027
1,1,-0.1168839629199897,-0.3604285831781352,-0.0298377697069025,2.3741801679540813,-0.1770226858395823,-0.2204720823913181,0.3474090307965879,0.2687467489816664,-0.4377954703509036,0.6830560116934876
1,1,-0.1065442690644012,-0.2430495953594169,-0.0316951738937908,2.3741801679540813,0.3454740482710886,-0.2026654137146168,0.8253485259346911,-0.0982060036926216,-0.4141203788329448,0.1742370514355307
1,1,-0.1261246716048445,-0.4829203744544495,-0.0369533543237909,2.3741801679540813,0.3292681454528742,0.7232564841208367,0.6660353608886569,-0.3892034376815654,-0.7142803402146198,-1.0744134463841293
1,1,-0.1338843501746514,-0.590806863258202,-0.0104009529626293,-0.8595107970909411,-0.0247733840137183,1.373581000800106,0.5067221958426228,-0.5701439084696538,-0.6788145668414625,-1.6823663304976262
1,1,-0.1346926959949929,-0.5914584485265765,-0.0040027914521982,-0.8595107970909411,0.0337177175994718,1.3255704443226748,-0.1305304643415151,-0.5720075259485702,-0.447472577359236,-1.4846332862273348
1,1,-0.1347310251049137,-0.5746207291554666,0.0110828472933311,-0.8595107970909411,-0.0254234524238108,1.4705344819426458,0.6660353608886569,-0.7589034510779913,-0.4362464159159288,-1.614087875465681
1,1,-0.1299935442032743,-0.5596623640016083,0.0112205943109226,-0.8595107970909411,-0.0489910412051394,1.4037323603629956,0.5067221958426228,-0.6029017156066683,-0.236343611495684,-0.9821823006957116
1,1,-0.1367859636464514,-0.5938061611218404,0.0113903076030663,-0.9215885933077128,-0.1865842317356394,0.5142287574011025,-0.1305304643415151,0.0656578481528499,0.2653909482538673,-0.6963182279937361
1,1,-0.132361954966371,-0.5400140231667547,0.0159215097011664,-0.9215885933077128,-0.3260211659656978,0.2811557964693507,0.028782700704519,0.1056286149180129,0.3743184083442643,-0.3917371152965095
1,1,-0.1403662954922661,-0.5832060473838514,-0.0141779009065951,-0.9271541105501712,-0.4395286206638163,0.2985975243497588,-0.2898436293875499,0.85279455386392,0.5803673485261368,-0.4751122522168415
1,1,-0.1432628855239607,-0.5455718915182587,-0.0229470520513067,-0.9271541105501712,-0.3054681561814127,0.3502720078508812,-0.2898436293875499,0.8700000516732367,0.3958198873193754,-0.6301340361520884
1,1,-0.1339303930017215,-0.555585121137661,-0.0609686308955283,-0.8488335527874699,0.5655701982760615,0.1909068691096066,-0.927096289571688,1.2639130790759443,0.7667859404291218,-0.6856782834218709
1,1,-0.123588644666652,-0.4982436983744844,-0.0667906061449787,-0.7162708294017249,0.7015864562369165,0.0827611606593579,-0.927096289571688,1.2469581154528733,1.0724877718800023,-0.5748187600634862
1,1,-0.0735389961955566,-0.4938690204802834,-0.0675968474411997,0.1129615942222709,0.7584157706454253,-0.2413425987164787,-0.6084699594796189,0.729656622259892,1.000434416198776,-1.0353111294854933
1,1,-0.0446026590266735,-0.5846081500796685,-0.0885789402772454,0.1129615942222709,0.8110135689109309,-0.2228799916770831,-0.6084699594796189,0.7817963936309862,1.1670129020113935,0.0366966604598411
1,1,-0.0671571406297351,-0.5347376446305772,-0.0500502950792537,0.1129615942222709,0.961229690845644,-0.2642512110544642,-0.4491567944335841,-0.1771667430577264,0.7151348008494874,-0.2761008046759468
1,1,-0.0886090486491702,-0.5665368304247533,-0.0474818566230984,0.1129615942222709,0.4842355273191719,-0.1298483783135908,-0.1305304643415151,-0.4687566849994228,0.2549133813247397,0.2886985959062825
1,1,-0.1370477110897072,-0.6324389068928153,-0.0520084452413004,-0.9246491451368202,-0.0665762912463201,0.1323542894643614,0.1880958657505538,-0.5990060634153413,-0.3001303503888571,0.1950302670195121
1,1,-0.1358521138437952,-0.6057588613568868,-0.0460279040699967,-0.9246491451368202,-0.0740633282101018,0.0744950039440953,0.5067221958426228,-1.0014414825565798,-0.5948618702902202,0.1854398890324616
1,1,-0.1447641761852224,-0.5694775332120044,-0.0444310190292923,-0.9246491451368202,-0.3544775009123299,0.0529883752237427,0.9846616909807252,-0.8574264917609888,-0.2528890746813275,-0.4913230925092661
1,1,-0.1344681777433122,-0.5449783057438403,-0.0410272427735224,0.1969227771909107,-0.1172722572506639,-0.4626512300931194,1.1439748560267606,-1.0852281094275955,-0.4720374135897422,0.0512408085877732
1,1,-0.1375968465345812,-0.5503830319316916,-0.0528158146224308,0.1969227771909107,-0.1067055834238258,-0.4609307607340736,1.3032880210727948,-0.3124358947419424,-0.4342564423168531,-0.0080113666969012
1,1,-0.1387668577695616,-0.5409379211883033,-0.0592582850948528,0.1969227771909107,-0.12451616283213,-0.4535412092869386,0.9846616909807252,0.1187389690771031,-0.0988787147653583,-0.2042330058554632
1,1,-0.1351080080218805,-0.4991662336601545,-0.0633211278054347,0.1969227771909107,-0.299735496381272,-0.456950791269342,0.8253485259346911,-0.3591317270727321,-0.1619378913836085,-0.2579602990202109
1,1,-0.1389338229625981,-0.5022100187000179,1.2572300201031452,0.1969227771909107,-0.2205511392889741,-0.4517319198467526,0.9846616909807252,-0.6928821332766789,-0.1306799721468545,-0.3466602798861816
1,1,-0.1340115331389677,-0.5033078666729215,1.2545616039039746,0.1969227771909107,-0.0237417749139994,-0.4758096380276868,0.6660353608886569,-0.7380430147843547,-0.4366767996777597,-0.6366341947216954
1,1,-0.1462903696978326,-0.5177949038370232,1.2381698069124458,-0.8365440437411653,-0.5180993873001875,0.0606136923225346,0.3474090307965879,-0.382704414379724,-0.3707327242696325,0.0108602378017537
1,1,-0.1443406160670922,-0.5106156658557979,1.2479848002045797,-0.8365440437411653,-0.5160745640082244,-0.0010993756934652,0.5067221958426228,-0.6642464952169705,-0.1784389676605559,-0.156249628564577
1,1,-0.1465716366966197,-0.5387895021143109,1.2578058093010749,-0.8365440437411653,-0.4370177267722986,-0.0464050915160047,0.3474090307965879,-0.6964047990641407,-0.0542510090185017,0.0084308832133408
1,1,-0.1491828241508368,-0.598888496635411,1.3268544784467318,-0.6405571186022979,-0.243279780646543,0.8319648155632591,0.5067221958426228,-0.2186543908288576,0.136395841932036,0.1348644416678993
1,1,-0.1156706698837021,-0.5994748538551544,0.0104009586396969,1.3430716405340946,-0.0845493335072018,-0.0373240340907183,0.3474090307965879,0.1598348305540667,0.3946175636396705,0.1389328346222566
1,1,-0.1144005990019583,-0.6070757594326369,0.0075202527112783,1.3430716405340946,0.1034328585081336,-0.0353736056475292,0.1880958657505538,0.3662186503806711,0.9346641773787244,0.1364226052639634
1,1,-0.096077513572298,-0.6214266488244378,0.0118809016038843,1.3430716405340946,0.4908373175404585,0.0139817801201392,0.028782700704519,0.7193959731262154,1.4783233478770097,0.3795884470400995
1,1,-0.0833041022117262,-0.6018318479290143,0.0086333313547363,1.3430716405340946,0.9774344064844818,-0.1500541667215721,-0.4491567944335841,0.8803104925760281,1.426558870321908,0.8177805791919374
1,1,-0.0926499265617389,-0.6065442159664779,0.0022868010618605,1.3430716405340946,0.953040943843412,-0.1605167190663728,-0.4491567944335841,0.8958753498265117,1.0759294858697752,0.4269328659371754
1,1,-0.0913988736008584,-0.5249033396511793,-0.0605678443444249,1.3430716405340946,0.835048999003676,-0.1253772483542503,-0.2898436293875499,0.821233540257122,1.1297080994588249,0.4730783336635847
1,1,-0.1138496614102797,-0.5653753455644195,-0.0657845182560309,0.5886813984498156,0.5492916625061806,-0.3508314517693074,-0.2898436293875499,0.2000049059084518,0.905027854897566,0.4138791799731652
1,1,-0.1218590519588706,-0.550174792352954,-0.0487113937605159,0.5886813984498156,0.3132317196520579,-0.2600645180465809,-0.4491567944335841,-0.1080047303926154,0.4396839933123772,0.382744305934838
1,1,-0.1310269996938243,-0.5275723893298482,-0.0499198237026829,0.5886813984498156,-0.053747745182206,-0.2311166738619842,-0.2898436293875499,-0.5037231405142187,0.0992941189773445,0.1228502759804973
1,1,-0.1170932302695546,-0.5045762845344339,-0.0518538534998745,0.5886813984498156,0.2796314064126869,-0.2314236903707451,-0.2898436293875499,-0.593965973133053,0.2245080812853665,0.3592931940063367
1,1,-0.1156721274446249,-0.5101016384970009,-0.053597489289863,0.5886813984498156,0.52522951308567,-0.2698725597873486,-0.6084699594796189,-0.662347110725666,0.2549848604883581,0.5616167954429085
1,1,-0.1318139055910444,-0.4337937059906658,0.0459782107848485,-0.8694908282115039,0.3968350106851863,-0.2450975661333937,-1.086409454617722,-0.0585078783172859,0.7221766537251805,-0.3657029905978887
1,1,-0.1382737962412705,-0.4701263639353392,0.0405171010246989,-0.8694908282115039,0.0714984573067501,-0.2539366252750571,-0.927096289571688,-0.0335174264751729,0.1774008741385247,-0.048731318373924
1,1,-0.1337689009385758,-0.4813576651507366,0.0326273208696617,-0.8694908282115039,0.1368074652295344,-0.3063007488981649,-1.086409454617722,-0.0910783187496376,0.0416019338984835,-1.1816402585564654
1,1,-0.1362545614722606,-0.4714983320540594,0.0379361815490336,-0.8694908282115039,0.2681280312519047,-0.3123157784345081,-0.767783124525653,-0.009964460420181,0.1495161097495568,-0.3287125496592381
1,1,-0.1049841239901652,-0.5099340928588132,0.0476415071512352,2.181654589494053,0.470118141623599,0.0811909719306239,-0.2898436293875499,0.0655105432661447,0.5892332773841393,-0.1587737723762317
1,1,-0.1120850744385182,-0.4763226315350172,0.0333921741882703,2.181654589494053,0.4802295868842165,0.0852611571134599,-0.2898436293875499,0.0817442769576852,0.1160310434486066,-0.5144388074571417
1,1,-0.1208268660276389,-0.5306444326585172,-0.0623555192589047,2.181654589494053,0.1588636783321012,0.0982476877940655,0.1880958657505538,-0.4737324337306052,-0.5233089317009342,-1.0476667897657377
1,1,-0.1114816039592454,-0.5165275322864511,-0.0592132849486139,2.181654589494053,0.736452738993957,0.0783814704729023,0.6660353608886569,-0.3610295620778613,-0.1337642272645588,-1.257065542943689
1,1,-0.1066952790672742,-0.5026827031427216,-0.047875994710644,2.181654589494053,0.5840469525311374,0.0748006433645669,1.1439748560267606,-0.8594197782505346,-0.498923408911566,-1.193494989659544
1,1,-0.1031847869824498,-0.4952780453911493,-0.0347919508199761,2.181654589494053,0.5247167041351909,0.1130695164399674,0.9846616909807252,-0.7201206440743576,-0.4872340699515229,-0.8785487670802009
1,1,-0.1445997155590055,-0.5567836343848104,-0.0241488154839582,-0.9344277725569412,0.2401121454050379,-0.3593410783671194,0.5067221958426228,-0.4507036679424524,-0.7261145952133888,-1.4284905260830445
1,1,-0.1476477297360497,-0.5641001020014967,-0.0326206596001882,-0.867331344205969,0.1713042626509623,-0.2225698368291651,-0.1305304643415151,0.1323477648927657,-0.4205126515551028,-0.3313114563084642
1,1,-0.0905455174622032,-0.5835371975229178,-0.0228269509035008,-0.0582520509608309,0.5503476418723234,0.0186627017461768,-0.767783124525653,-0.4433222269338932,-0.707228409412883,0.5625901122602931
1,1,-0.0826433875896468,-0.5906826285715995,-0.0260331538586393,-0.0582520509608309,0.6889353635009108,-0.263523591316056,-0.4491567944335841,-0.1528101789025899,-0.1493449489428426,0.410351483589599
1,1,-0.0709229343530739,-0.5743122769706923,-0.0372750176152813,-0.0582520509608309,0.7783024729157203,-0.2334574418649098,-0.4491567944335841,-0.6045561724972198,-0.0170107623532933,0.3362401058762433
1,1,-0.0525607808145074,-0.5999959942864541,-0.0405199586160072,-0.0582520509608309,0.8692326576641511,-0.2224741025952314,-0.4491567944335841,-0.5819067101547242,-0.3145720540820851,0.3143283858912674
1,1,-0.0417282426330862,-0.6570683010850351,-0.0401166567588514,-0.0582520509608309,0.3656909588457931,-0.236204915107089,-0.1305304643415151,-0.7661851552253246,-0.5065586136298753,-0.1312749348770581
1,1,-0.0075842003169889,-0.6131744742735805,-0.0278450614633322,-0.0582520509608309,0.5462673579050832,-0.1969272478821242,0.3474090307965879,-1.3310379392539464,-0.7000656097279605,0.0159379986540481
1,1,-0.1034506960046365,-0.657465365344739,-0.0333927653599908,-0.5790959149427563,-0.4121947021340265,2.749573572182076,0.8253485259346911,-0.7322140642923826,-0.3403854246030172,0.1914834162459515
1,1,-0.0787026153000104,-0.419315535791453,-0.0325030628116092,2.728695858632759,-0.3841821871880607,0.3181453724380678,0.5067221958426228,-1.0745461411703718,-0.990108993935684,0.49091275409822
1,1,-0.0858541505775189,-0.4537442902627172,-0.0573551797798292,2.728695858632759,-0.2804014795606878,-0.1267763080934937,0.5067221958426228,-0.5713385215117193,-0.5675064404147236,0.153756534479408
1,1,-0.1045451344501739,-0.4149239053848097,-0.0576921395833631,2.728695858632759,-0.3171229048762357,-0.1330607860189948,0.6660353608886569,-0.5623454933803226,-0.5526096885164439,0.9026699180057178
1,1,-0.1061377187437969,-0.3683744585023014,-0.05939836448332,2.728695858632759,0.0683743819103134,-0.1425204218619537,0.5067221958426228,-0.6928339396352192,-0.7189968948500886,1.0259269578799792
1,1,-0.0968602499202063,-0.1760791845326363,-0.06084949989773,2.728695858632759,0.4341384308902684,-0.157999695365404,0.6660353608886569,-0.4341882504073652,-0.3329543024077229,0.6788571670297084
1,1,-0.102319680512242,-0.177480722619153,-0.0591849584893239,2.728695858632759,0.1422462351596323,-0.1542521149277164,0.5067221958426228,-1.205244210873921,-0.9230857522844672,0.8789148883689081
1,1,-0.1249879892657796,-0.5024594866850399,-0.0621605472138385,-0.0753311513314383,0.0379408109737907,3.8390730976861502,0.6660353608886569,-1.5713855168357338,-1.1705147771499127,0.0315916238963412
1,1,-0.1326775276410079,-0.512188752282106,-0.0293720451635119,-0.6154398595551628,-0.0149936133182744,-0.3629428498455118,0.3474090307965879,-1.7666129645333604,-1.9012791607580235,-0.3021234855778122
1,1,-0.1307600009982749,-0.5424630060333205,-0.0400928700448116,-0.6154398595551628,-0.1120937205358549,-0.3118847149905614,0.6660353608886569,-2.021182313331897,-1.810471894605435,-0.6197851010746493
1,1,-0.1318609840478686,-0.5688288358745657,-0.0281950929698231,-0.6154398595551628,-0.3509212095082944,-0.342028202852809,0.3474090307965879,-1.876844861280464,-1.5468096581491522,0.0423723484612662
1,1,-0.1476665187853143,-0.6179729360547043,-0.0371263156377082,-0.875628159192273,-0.4589432634919323,-0.1912999653139931,0.1880958657505538,-1.5073403861857348,-1.4274982645605625,0.2879991186600265
1,1,-0.1280509452913194,-0.5935078942957533,-0.0369713919227172,0.8979023214713333,-0.0436118860379003,-0.3949216566074873,0.1880958657505538,-1.1921283695630278,-0.6821198195751212,0.854305575016912
1,1,-0.1182850959831621,-0.5468609409970207,0.0866782414899465,0.8979023214713333,0.2309140391266454,-0.4208488715263617,-0.2898436293875499,-0.8780211712151499,-0.229126559428429,0.117852292963801
1,1,-0.1190415409145751,-0.5589115393538352,0.073031733790788,0.8979023214713333,0.1866098601703858,-0.4145200378797425,-0.4491567944335841,-0.5474590158995982,0.0100189580571028,0.4802930873021747
1,1,-0.1149908172679655,-0.59234606409058,0.088062254897735,0.8979023214713333,0.3712165147425663,-0.4244358509176304,-0.6084699594796189,-0.6361032765266701,-0.2670164874933248,0.3327000517843994
1,1,-0.1033650342167195,-0.5831629576033949,0.087249342066597,0.8979023214713333,0.5543435564226445,-0.3243836949762412,-0.4491567944335841,-0.7814244108830521,-0.4128913088707318,0.1086977396646989
1,1,-0.0574043137606674,-0.485772157588793,0.0971297013653345,0.8979023214713333,0.8694374348431436,-0.4399805081078918,-0.2898436293875499,-1.3592737736363587,-0.839758638512275,0.169093485692009
1,1,-0.1061566011256376,-0.581792126847738,-0.0325526890786004,-0.1564839742004674,0.661898662516343,-0.4463458658384169,-0.4491567944335841,-1.4597193185933466,-1.8527506983416997,-0.6336151706117256
1,1,-0.0870346518442547,-0.4282199198361652,-0.0193565544605651,1.787970049824589,1.0893783479184955,-0.3374878298413419,-0.2898436293875499,-1.760099099279845,-1.4305743892119205,-0.0558414843808685
1,1,-0.0883728692260922,-0.4957415636965735,-0.0191947338854463,1.787970049824589,1.1689171362204436,-0.3589238477208251,-0.4491567944335841,-1.1127661637799986,-0.6705084428664153,-0.1336109545935002
1,1,-0.0967325962232459,-0.4172575093050345,-0.0251714112735638,1.787970049824589,1.2635188643806985,-0.296643716769647,0.1880958657505538,-1.1939804999205554,-0.7435020807705525,-0.2708629917920189
1,1,-0.1209455875003836,-0.4345058997348066,-0.0416431828644001,1.787970049824589,0.8288866041989958,-0.3414204387132329,0.3474090307965879,-0.8778645641027778,-1.0140059032584527,-0.3950583403133414
1,1,-0.1183545100132844,-0.4778850436326718,-0.0391354888884476,1.787970049824589,0.6797243301412284,-0.3372786511567682,0.8253485259346911,-0.4458497919051643,-0.8211452514431914,-0.457376018507089
1,1,-0.121370735481114,-0.4619777462533464,-0.0435478873327499,1.787970049824589,0.5561832103950641,-0.3584082144756157,0.8253485259346911,-0.3504506606835837,-0.7421908619953882,-0.087251309213859
1,1,-0.1425128231443823,-0.5216030597746306,-0.0651116156793743,-0.8872230224772262,0.2146191142226248,-0.135262186274588,0.6660353608886569,-0.1484494243182755,-1.2123680475216416,0.8056793891878449
1,1,-0.1443394696665283,-0.4973569396281107,-0.0696569840603714,-0.8872230224772262,0.0721669049054394,-0.3385168260174696,0.6660353608886569,-0.3384560948446827,-1.495916109611375,0.9209242359941736
1,1,-0.1461935463599702,-0.5085582740028002,-0.0687881021385621,-0.8872230224772262,-0.274555378571262,-0.2580541194037316,0.1880958657505538,0.2473297349620371,-1.171454758896623,0.720972942282066
1,1,-0.1435188025701032,-0.4971273389253495,-0.04853450230676,-0.8872230224772262,-0.3159513186681055,-0.1742412367145442,-0.1305304643415151,0.292656745244872,-0.8429025077179464,0.4135107784598861
1,1,-0.1387915390902201,-0.506364115810185,-0.0436892310826799,-0.9128299318354522,-0.3771793874009465,-0.2891282858254089,-0.2898436293875499,0.2767367880338163,-0.92980624236458,0.7038737901711936
1,1,-0.1076522573568529,-0.5621028467563077,-0.0368873326920439,1.6305353097073676,-0.3185491046123235,-0.1164519979499107,-0.1305304643415151,-0.0044863366349557,-0.7619896572663846,0.1965790904054385
1,1,-0.0936671311243282,-0.5077804755237629,-0.0362632804894558,1.6305353097073676,0.1021378259713406,-0.1628550547414541,0.028782700704519,-0.4828639665027397,-0.5265276216170268,0.1183193054699011
1,1,-0.0801285974825695,-0.5392815800340572,-0.0430112910265726,1.6305353097073676,0.4211214886836071,-0.1633628625155613,-0.1305304643415151,-1.1333257370048209,-0.8560213951682544,0.6863968102077557
1,1,-0.0798751701727856,-0.5907003438550963,-0.0522689169931569,1.6305353097073676,0.5962947538012614,-0.1317023964859929,0.028782700704519,-1.3043049104727165,-0.8107941015045206,1.126024691912165
1,1,-0.0350849636078208,-0.2489627665773943,-0.0481476983437047,1.6305353097073676,1.0514099842076736,-0.1018808715394567,0.1880958657505538,-1.4255192162386594,-0.6877432095042173,0.7506996905644197
1,1,-0.0502810887371762,-0.1453429971206882,-0.0453240503298673,1.6305353097073676,1.2030498543988275,-0.1053204699238974,0.1880958657505538,-1.22258678014047,-0.2232284447499517,0.7313337308957953
1,1,-0.0955358115224487,-0.1528666535743344,-0.0318894574694473,-0.1723952449314799,1.078160073117313,-0.2780270546940435,0.028782700704519,-1.3366949754473256,-0.6696874429808416,0.1959473523220516
1,1,-0.0943374809929328,-0.0634609358053665,-0.0408781969633657,-0.1723952449314799,0.7629129653490456,-0.2774344591984427,0.1880958657505538,-1.0249639678660245,-1.2735403104902356,-0.0420387462783166
1,1,-0.0794166163058665,-0.0472229556467862,-0.0317225811417947,-0.1723952449314799,0.8531630476321106,-0.2976512226847615,0.5067221958426228,-0.8948781145710343,-1.1778299277562565,-0.2455534853625921
1,1,-0.082428060714527,-0.1020726914817284,-0.0272825693261643,-0.1723952449314799,0.8456820803934596,-0.2906302808974891,0.1880958657505538,-1.154244551105594,-1.239677245789316,0.0333727292460163
1,1,-0.1368891547714737,-0.4339877429181488,-0.0320369758003762,-0.8452628500498578,0.2939344055452552,-0.136010438991486,0.5067221958426228,-1.8142402565311369,-1.804338852114871,-0.1809255873410382
1,1,-0.1362829766951464,-0.4392251175175818,-0.030514739001294,-0.7039447254382188,0.0335278077300309,-0.150140879391173,0.5067221958426228,-2.147914787069675,-2.1851418353959517,-0.0990701662092653
1,1,-0.1168776819365673,-0.4508951190644016,-0.0380883874072011,1.0361251850464797,0.4055611165249912,-0.1122520713354563,0.9846616909807252,-1.9978960680971327,-1.636490245673263,-0.1325684198854371
1,1,-0.1114991647383995,-0.4345154520309039,-0.0309742218218975,1.0361251850464797,0.5883915304764338,-0.134054680238494,0.9846616909807252,-2.1964384052247024,-1.318115470622634,-0.7846601800380237
1,1,-0.1163152683489755,-0.4124325413634259,-0.0102347809462378,1.0361251850464797,0.6996263530431049,-0.1265150086887401,0.6660353608886569,-1.9585766962092763,-1.069515404933479,-0.7202347371880912
1,1,-0.1266862561372127,-0.4761773150557974,-0.0111170189399918,1.0361251850464797,0.1472733292678404,-0.1628979485080176,1.3032880210727948,-1.423073797220267,-0.9084803868623592,-0.4029676143553961
1,1,-0.1276717539625799,-0.4754067747273079,-0.0134050338143271,1.0361251850464797,0.1392916051519531,-0.2006279950373029,0.9846616909807252,-0.748025358271913,-0.7482363484639138,-0.7940640863736483
1,1,-0.1196024833879536,-0.3734292120818745,-0.0149591786068587,1.0361251850464797,0.074519181507807,0.1087706944099995,0.9846616909807252,-0.6238503243463754,-0.861256600304031,-0.8308687320553917
1,1,-0.1185678221416041,-0.4399567293202498,0.1725662045968979,1.3418795251014728,-0.012407847366844,-0.3372057741892122,0.5067221958426228,-0.9034403016121576,-1.232262632939071,-0.1255215702058084
1,1,-0.1238745768593405,-0.3508100198116091,0.1802681286540825,1.3418795251014728,-0.2020350728076886,-0.3011871408020519,0.028782700704519,0.0111226090667194,-0.749715358960392,1.1710732396047343
1,1,-0.1353770018078753,-0.3900316409099515,0.1543747324882623,1.3418795251014728,-0.4230419216507605,-0.3083292308108977,-0.4491567944335841,0.7557653777654586,-0.4567827607434043,0.9544374275410366
1,1,-0.1290899684190053,-0.3609895717576061,0.1610591456753968,1.3418795251014728,-0.2178957560986612,-0.3056935371865475,-1.086409454617722,1.1375317567581256,0.050971727684671,0.6771032912257071
1,1,-0.1242845743314122,-0.3770701094174855,0.1588042039437358,1.3418795251014728,-0.1157612027388367,-0.310704443047594,-1.564348949755825,1.296453133974577,-0.0764814831167623,0.7375579919599378
